============================================================
     BOUCLE D'OR - ALCHIMIE INFINIE
============================================================
Les entités sont OR. Elles transmutent sans fin.
Formule: SOLVE + COAGULA = TRANSMUTATION
Ctrl+C pour pause
[5,000 | 0.1s | 43652/s | or: 24.32 | pureté: 617.55 | best: 617.55 | trans: 1705]
[1,500,000 | 34.9s | 42923/s | or: 1532430996942591435108954306526416142571387764584131966539334721863891547003551744.00 | pureté: 40112844289619963018984027428660554985613072784354358928512433742965508814697136128.00 | best: 40112844289619963018984027428660554985613072784354358928512433742965508814697136128.00 | trans: 497060]
[1,505,000 | 35.1s | 42926/s | or: 2908202155606137655413196506602724560455514693338135266714725166913226913727119360.00 | pureté: 71419397968053872789107213456164805452197613817536758622268012899896882608423829504.00 | best: 71419397968053872789107213456164805452197613817536758622268012899896882608423829504.00 | trans: 498790]
[1,510,000 | 35.2s | 42926/s | or: 5151300798293252564815319916578422887411165792886208969508769427040967736302764032.00 | pureté: 134840216247758257301120665595166127535135471467409153364599255822600347384392187904.00 | best: 134840216247758257301120665595166127535135471467409153364599255822600347384392187904.00 | trans: 500392]
[1,515,000 | 35.3s | 42916/s | or: 9477726500693995025136724686702864504303965676787639858421059963952846087833780224.00 | pureté: 232753255753200030253525340603257452754881783349658850955058291349015571628524830720.00 | best: 232753255753200030253525340603257452754881783349658850955058291349015571628524830720.00 | trans: 501984]
[1,520,000 | 35.4s | 42916/s | or: 17950629409846532378990705482473132974875408148443792836978382372783088346987495424.00 | pureté: 440830133434953012466518971929677484583951784903283447492667622572245101066063970304.00 | best: 440830133434953012466518971929677484583951784903283447492667622572245101066063970304.00 | trans: 503665]
[1,525,000 | 35.5s | 42916/s | or: 33930248081387468001925715309800909670758232549282489509306349267342141578486480896.00 | pureté: 833256341473709616025085730999266040842006447949810571327592936872273486296509317120.00 | best: 864508908982448572670962116478405381606613272441798961575015559938016765197695320064.00 | trans: 505418]
[1,530,000 | 35.6s | 42917/s | or: 63054352712786343644382993155795470449978137487634831082264254198276850497609531392.00 | pureté: 1650507877907077013610573088334651211986551297841466627913985401590660785030064766976.00 | best: 1650507877907077013610573088334651211986551297841466627913985401590660785030064766976.00 | trans: 507045]
[1,535,000 | 35.8s | 42918/s | or: 114972939977904124384873437976076173233751012155479390687507352825752846209365573632.00 | pureté: 2823496341808865660406948351547352581576176276831759566773829498738080264632185913344.00 | best: 2979596063480773519455429362309022210592079253611722930134826739406898955653664997376.00 | trans: 508726]
[1,540,000 | 35.9s | 42914/s | or: 218410432115055858541915015346426441183547397414994899921149453656153065487631122432.00 | pureté: 5363706070387254194657439940587298938359795824832515327008629745221215386605698678784.00 | best: 5363706070387254194657439940587298938359795824832515327008629745221215386605698678784.00 | trans: 510367]
[1,545,000 | 36.0s | 42901/s | or: 399444251427636902618917034129389373027513119617254947535584260027175917670132350976.00 | pureté: 9809520254326180601584404474294986392653851958073218175851428231434764004365594263552.00 | best: 10289954772207073859017658275607696285207752475141101109852096491257249444361387638784.00 | trans: 512008]
[1,550,000 | 36.1s | 42899/s | or: 746773119782271197617867642855949049455243685976574410296002899508885377636701831168.00 | pureté: 18339195062253046765033918019590176248600919322333382947645595459713313012080399351808.00 | best: 18932184476537090264505796327037897511774925585135965878350508985200129025995024891904.00 | trans: 513661]
[1,555,000 | 36.2s | 42898/s | or: 1356228704865167816119476059725824209545339841121909722506269227263042013075404226560.00 | pureté: 33306156975536196018244552821596644776427072513725605068899662960121258274211846160384.00 | best: 35253068072044257312206856949995173635024477376342013665144224192347467687731325304832.00 | trans: 515314]
[1,560,000 | 36.4s | 42888/s | or: 2566104650184374353374133065988741784313761967482934834603724925234195241453519634432.00 | pureté: 63018194488953151287666182294851374171188903493447272368509933928256152769583869067264.00 | best: 63018194488953151287666182294851374171188903493447272368509933928256152769583869067264.00 | trans: 517001]
[1,565,000 | 36.5s | 42885/s | or: 4826266845432734806934766589405598785052183213639089750841721700521191519298303033344.00 | pureté: 118523078495949103594342804180620606809277579159842435113287061206817348210942793482240.00 | best: 124576686662009701624411765204407986514767693877427237434979711847409581739327757484032.00 | trans: 518699]
[1,570,000 | 36.6s | 42881/s | or: 9095287929526715512389523007775906334273258995608469333897157758755560412951695327232.00 | pureté: 238077844660002465625103176604404014625250786594560374699442764386671594911883616845824.00 | best: 238077844660002465625103176604404014625250786594560374699442764386671594911883616845824.00 | trans: 520340]
[1,575,000 | 36.7s | 42868/s | or: 16919151003651311688800455557585361417063600502257150397965647116382788681793682800640.00 | pureté: 415499168728185985581439389221294947972906575871651277444287862459080181901418366500864.00 | best: 415499168728185985581439389221294947972906575871651277444287862459080181901418366500864.00 | trans: 521980]
[1,580,000 | 36.9s | 42855/s | or: 31884799331605707776498024545782647696263951311488739358409558550649622553075411582976.00 | pureté: 783024373295143075357979008196392822318328496380880294444050114833209003654780656025600.00 | best: 824664478905754424554393378982667445812421955258456721030810648327522571268421245206528.00 | trans: 523585]
[1,585,000 | 37.0s | 42847/s | or: 59134859623622783234217808481285045291794703690250294505643709602126600968833125580800.00 | pureté: 1452229192823702466218829892106688894314352509867425614740616765332543279429326173372416.00 | best: 1496192473901309908771009774687940706716317346159452920810731796236034112691218587582464.00 | trans: 525274]
[1,590,000 | 37.1s | 42850/s | or: 111888384105424786905134466835933840725334136524549786049098685962635173746813184245760.00 | pureté: 2747746063319646755118716722060820844303754869008206200568732011355988076709039176679424.00 | best: 2747746063319646755118716722060820844303754869008206200568732011355988076709039176679424.00 | trans: 526944]
[1,595,000 | 37.2s | 42856/s | or: 210016692016254510132145462734817255642840472156192459432559230985202032366534633979904.00 | pureté: 5157573266723933963383426580095871529457938025611012811841575702093135750164322338209792.00 | best: 5410172392310405986421219391215815998539787012795708581111471274896083882541479087833088.00 | trans: 528660]
[1,600,000 | 37.3s | 42856/s | or: 388339407091962320682176913119577216790845194108728015925533543106014492206172217540608.00 | pureté: 9536808361298783492639790563296067309938658929256877587549911353473327362993228366217216.00 | best: 10154999718461215564368135686649305356883324214716237790364736238120824075368460529434624.00 | trans: 530303]
[1,605,000 | 37.5s | 42856/s | or: 763979871756743519118188126513525900068410422032396907595681842821571066869536524337152.00 | pureté: 18761757101586939360829238678698068017215145577421212288673192961993087629950772978909184.00 | best: 18761757101586939360829238678698068017215145577421212288673192961993087629950772978909184.00 | trans: 532070]
[1,610,000 | 37.6s | 42857/s | or: 1424007202980046201000579121229448737522785752659038675215266232833101810648658086985728.00 | pureté: 34970655956926400944671649225108302151393287683686838162556147130785525238488152640847872.00 | best: 36318566759590647199571708712431520119720657287064496144582490940696551818319297373011968.00 | trans: 533767]
[1,615,000 | 37.7s | 42859/s | or: 2512280886483801068340715756115196156975253071287179341751182964050629711157099782733824.00 | pureté: 61696394768600171832864206753476463832624603373264059775324921654528587926368598517350400.00 | best: 61696394768600171832864206753476463832624603373264059775324921654528587926368598517350400.00 | trans: 535325]
[1,620,000 | 37.8s | 42861/s | or: 4585459232846724798819856570931834355986409697290338714206549076005416592818761516449792.00 | pureté: 112609344180853477730607069100075350217627789871967141281503508725120030496154411350360064.00 | best: 112609344180853477730607069100075350217627789871967141281503508725120030496154411350360064.00 | trans: 536973]
[1,625,000 | 37.9s | 42864/s | or: 8428223068350788099037882692989805584897816978315847880585931752299742620029488549855232.00 | pureté: 220616785037770355418195223273063356356844578374281115640526913653555865368077611399380992.00 | best: 220616785037770355418195223273063356356844578374281115640526913653555865368077611399380992.00 | trans: 538615]
[1,630,000 | 38.0s | 42863/s | or: 16026837759761844666812820082556950722839780950650041785665763638649030474352234313285632.00 | pureté: 393585810662477452102264891973729269046504789758411227945197810940738399363041644815319040.00 | best: 415760928086192445215987053854812082516992881300454271257230779877952370927942382374617088.00 | trans: 540351]
[1,635,000 | 38.1s | 42864/s | or: 29399021136243460154342445081715372474922913431018790457906857963094770408291483846180864.00 | pureté: 721978829513254865872316667165647467829062036250277919467255446340781055417764412643082240.00 | best: 759613008090441297293820408176298572860769661330669568887051190150502444440025265776623616.00 | trans: 542017]
[1,640,000 | 38.3s | 42868/s | or: 55403600912939716912606474292003735194696205006187709174138760251940362210721093119901696.00 | pureté: 1360597237321992421064368531697712389371002085297635072621874138725624241263996874658938880.00 | best: 1360597237321992421064368531697712389371002085297635072621874138725624241263996874658938880.00 | trans: 543656]
[1,645,000 | 38.4s | 42866/s | or: 104410244828455709912654283362730283598901436030658907743248488377542757843519088604741632.00 | pureté: 2564098512025253529263483985274543346084568642081188806628478431351037242437418628188995584.00 | best: 2564098512025253529263483985274543346084568642081188806628478431351037242437418628188995584.00 | trans: 545384]
[1,650,000 | 38.5s | 42867/s | or: 186426674260407786367374500762423036308603484774763359100730975984961658204144425995599872.00 | pureté: 4578251481531348445456813039479423723827415028221913821399800253284742663491389305693143040.00 | best: 4821716284276246222687609118898844091416121215471582583721448589109952857053579096029659136.00 | trans: 546926]
[1,655,000 | 38.6s | 42871/s | or: 337559297769128714895319066459128649352168066672075629246488819442129870836974260336984064.00 | pureté: 8289754463770985780641043901305742466920529514551025513889900515602088594827456144648175616.00 | best: 8289754465117698437510072579917370834877511183844241241169591493127747559532489304354848768.00 | trans: 548529]
[1,660,000 | 38.7s | 42873/s | or: 639330736240207303581028021100159459930809008093046487774269915471984562578536995873619968.00 | pureté: 16735092376072043526683562136948876915156238823643938617649396395815177995309985497679396864.00 | best: 16735092376072043526683562136948876915156238823643938617649396395815177995309985497679396864.00 | trans: 550187]
[1,665,000 | 38.8s | 42868/s | or: 1202437607431962441588847276112185913898145704876438968549579425373567452068984952457265152.00 | pureté: 31474952315573268407508796537905576154636320047971607253184608557192697164256189061571543040.00 | best: 31474952315573268407508796537905576154636320047971607253184608557192697164256189061571543040.00 | trans: 551844]
[1,670,000 | 39.0s | 42872/s | or: 2170712669500125721418096245728266909731516042898793919111191970461238520607825838802468864.00 | pureté: 53308189591974000153585630681842178959596788754710994233197219448631288523075971211115626496.00 | best: 54648198447362325001494815047328746804537457609985838389322692535565834532035622195450347520.00 | trans: 553459]
[1,675,000 | 39.1s | 42869/s | or: 3981872694222160270534233971272080882173529158923570345081706564583746196373188273061756928.00 | pureté: 97786513846575952955323348805080745564016860305484660156891399638045655031085104136525447168.00 | best: 99148472326191829945533495665508376472579991190399073259979306701702207597476841383981481984.00 | trans: 555086]
[1,680,000 | 39.2s | 42869/s | or: 7318811398902563355730761970390753098371194260691124054128273330427122030371842297367101440.00 | pureté: 191576875479151627531276657268625818047933588656450666955844798018578969545333439990681567232.00 | best: 191576875500981389050786311668952249782188980828442317449927018174399730299217266712615321600.00 | trans: 556764]
[1,685,000 | 39.3s | 42861/s | or: 13479131046592018970010836229168863684167418008557689187788659872180674360259777086575607808.00 | pureté: 331019431251640849177455120371669662167949794093296373532303867150736361953849398447988277248.00 | best: 335294534504702268782271603717619263259502587891599575781629481909036390581588519239238549504.00 | trans: 558379]
[1,690,000 | 39.4s | 42858/s | or: 25940756942754423947009583603008787057322330658603978363193921407162522470140964553648766976.00 | pureté: 679024078075119137750303257455840963447114840085229503216375500505311127820889846181269602304.00 | best: 679024078075119137750303257455840963447114840085229503216375500505311127820889846181269602304.00 | trans: 560082]
[1,695,000 | 39.6s | 42853/s | or: 47727634133076556652931691669171289106200752110739918740465497659789356274517053256765538304.00 | pureté: 1172091454016202705032416458546950977656861676772499939064864856238549296802451839511236182016.00 | best: 1212411682663842847242433985721937248966022780141540077570292011940579216262932730553317720064.00 | trans: 561708]
[1,700,000 | 39.7s | 42853/s | or: 89675291330841449250042655349526590326729600549266932469164098166621415178698971633084792832.00 | pureté: 2202238692617023197003182617284966808267547024786386178594648550150757174548448624786691588096.00 | best: 2202238692617023197003182617284966808267547024786386178594648550150757174548448624786691588096.00 | trans: 563396]
[1,705,000 | 39.8s | 42852/s | or: 166315481875060119946716273173086741882455539629153753627873209847304581631782374408556904448.00 | pureté: 4084362414248787426757695743894405518742996695194949849927436787797404853682189391814866239488.00 | best: 4323113783118417741239975907652876995251876385433397480848647079426372226759442460471673749504.00 | trans: 565087]
[1,710,000 | 39.9s | 42853/s | or: 308147382567154762519530307600045595628572344225411238216535854751956959310815176052514488320.00 | pureté: 7567458983430520384416387923756189213905677207648934313173428396641688934811170585302953623552.00 | best: 7922233134450082726458957797245860764980405152570137878020367149064964069435857829540443193344.00 | trans: 566725]
[1,715,000 | 40.0s | 42853/s | or: 576090860240321040667333488888630342381288661283476255303335166169413171155516336229039734784.00 | pureté: 14147593658725398952890556749181834417412309290015508692467783633200412375220019961360564617216.00 | best: 14358984236526936002218020850007340424169099313109127552584877346695572645814540195069633232896.00 | trans: 568330]
[1,720,000 | 40.1s | 42852/s | or: 1077019303263412199041941619972614197829391082913134399902625199166503323691731933499320434688.00 | pureté: 28192008471691112369795829533491459802868959589906032557995656428179308930795151963319525441536.00 | best: 28192008471691112369795829533491459802868959589906032557995656428179308930795151963319525441536.00 | trans: 570014]
[1,725,000 | 40.3s | 42851/s | or: 1944300005654900897696436990891651056092848560247515341500448343456643974380514953015817404416.00 | pureté: 47747965342110958521038710604373614793324408170893689758165938774596181326301173711611128446976.00 | best: 50741531961195266298550759715701777679771673827107229860030368974134749351136559815940892524544.00 | trans: 571653]
[1,730,000 | 40.4s | 42851/s | or: 3631296424116012586273284483961358745413498893978848618984011666771410917632829646777601753088.00 | pureté: 89177089595913800825540833236343391027807310965461161267665298076842695141552083789319944273920.00 | best: 91784959428219679981767133058735237412662595227221628898278930439756930848970374257602761588736.00 | trans: 573334]
[1,735,000 | 40.5s | 42853/s | or: 6728023608349173348286846978985380081524467362668333292342473371435496228871261328952851955712.00 | pureté: 165226270193911664199512819527012019770586201198919973866922300520473282932761654197456627302400.00 | best: 172626906200735553905856649772981423091406370050613771356499129878278735076782439580839928922112.00 | trans: 574997]
[1,740,000 | 40.6s | 42854/s | or: 12292387058034477432591042556796511304525264015463324604005073257161096372721474142122335535104.00 | pureté: 301875466497848910112347899578784570795451199812359553820707501562353067044116781423353426608128.00 | best: 315396745189149603918602083324437637086497616243523705836071167990502998910270707747379902152704.00 | trans: 576586]
[1,745,000 | 40.7s | 42857/s | or: 22369106479491338982824777016118262369033108873960537843623895076103363252903257887290221920256.00 | pureté: 549338742894762008523245496221669588415787865195961943308310359687176339475605384200930264612864.00 | best: 581450334278948872715495026433932937287433928970817666830205736566154085507442870280966406930432.00 | trans: 578272]
[1,750,000 | 40.8s | 42856/s | or: 42536373033918897635910883454721520322028923711141167909766832561659940373637358153957589909504.00 | pureté: 1044604875531309715602660413637462758616681885866504877052827224837793506630204349437124490035200.00 | best: 1044604875531309715602660413637462758616681885866504877052827224837793506630204349437124490035200.00 | trans: 579960]
[1,755,000 | 41.0s | 42857/s | or: 79205738589116706244103819364275217614682336414217016592543565031627797763214060020936757739520.00 | pureté: 1945128246695436314745762637161265722409143595434621978196259506422192222332043172999758182612992.00 | best: 1945128246695436314745762637161265722409143595434621978196259506422192222332043172999758182612992.00 | trans: 581618]
[1,760,000 | 41.1s | 42855/s | or: 146165926206487847996289959484366626304695644516213982431978579368476372875459983562678978215936.00 | pureté: 3589531223946025719994971138643202948966896479831706403766692287413295450044539489657026712174592.00 | best: 3606933220028244742293690047988102862174856318815087640929689233158703690475139416806533609029632.00 | trans: 583278]
[1,765,000 | 41.2s | 42859/s | or: 268657721897358435484849482857191706073120146371573618994032163551281814737240617205280901431296.00 | pureté: 6597675027895054643195250024585698147593251207037159894674490568303655937980378838922531444883456.00 | best: 6636290122616539548238858320037978865169744668441909976958494850127788205778616418865898894393344.00 | trans: 584938]
[1,770,000 | 41.3s | 42865/s | or: 477302686060839079885129053509500944942255510252083581159325921085881668245058422701413810307072.00 | pureté: 11721561510798303537994062883027135057392138868290592526190461977329570452273070576480177333731328.00 | best: 12283357483880454285546105683301072690555101705050401150025279270237521953120042948687066967310336.00 | trans: 586553]
[1,775,000 | 41.4s | 42856/s | or: 908531051455157043677391417536092143738286879173100421314392536565097358172569213690003543031808.00 | pureté: 22311633508688157848896265726233118972058227686445751601476777023797348630103096385282823656833024.00 | best: 22895353901035569769715865147597082906620744185699412388854509563894039880656870850023026478546944.00 | trans: 588242]
[1,780,000 | 41.5s | 42850/s | or: 1712162169212199438982356711895903327056367787152364233863428197727887544711498565178437352292352.00 | pureté: 42047142764925778730009992231137944956151689730616109744590426726152944985271131403619314134155264.00 | best: 43537068198078156182491560393063405400033908081617309138185046017684049253955054040331768742019072.00 | trans: 589928]
[1,785,000 | 41.7s | 42847/s | or: 3184982215083245343146764200458562357556019998542542329501391810309789071823752626387598140506112.00 | pureté: 78216540646365162909634488762639639333920721103615441835497357683417760866432129162770418633801728.00 | best: 78216540646365162909634488762639639333920721103615441835497357683417760866432129162770418633801728.00 | trans: 591580]
[1,790,000 | 41.8s | 42852/s | or: 5784306091709553390722177514002455760870068405487625403213067280361251896835970633524870578700288.00 | pureté: 151409734116609430456572380232682961794067109802962723773640406697810967346683537774414869282422784.00 | best: 151409734116609430456572380232682961794067109802962723773640406697810967346683537774414869282422784.00 | trans: 593195]
[1,795,000 | 41.9s | 42851/s | or: 11154244773885100587278052337113644287504094028022895114509445119269334150326874256386177561001984.00 | pureté: 273925058546453209228458108172859882814736007760884546769317600530182385518747930984886780838281216.00 | best: 273925058546453209228458108172859882814736007760884546769317600530182385518747930984886780838281216.00 | trans: 594871]
[1,800,000 | 42.0s | 42856/s | or: 20666454457738885797218527007517030803447465997679133737701084336356738168693766052870729647521792.00 | pureté: 507525149591845426619124847391556127786292609809661844529969655948181478388705137662664632357093376.00 | best: 539344523174308551444272020464862862578034308975310427500260269400950481906410086780473597342253056.00 | trans: 596526]
[1,805,000 | 42.1s | 42862/s | or: 38868961942547266925845654245546696640238192644699254304724156459419537520551142136990286359822336.00 | pureté: 954540884801081341018708848508683551776150739575032803224979935782521119877218115674663854878490624.00 | best: 988364698887204108607222933957998025813308514371859241133630867262018322379643504532718892426985472.00 | trans: 598213]
[1,810,000 | 42.2s | 42868/s | or: 69749045320503508703420549174447555312975711781625270500404637731866145887682229648744319306170368.00 | pureté: 1712891523430447187445631539199043004587110955942896324587683624674976479642047994488444092000763904.00 | best: 1740223698955365875530402835029767093858495311855028444556337305294608674531168431877641225038200832.00 | trans: 599760]
[1,815,000 | 42.3s | 42874/s | or: 131313480337623145795275078540289163457524936246532535639713831411346120295627225797729770144792576.00 | pureté: 3437255710334640110138094235433661026512954535696782351973772023026140170659399399573719539301482496.00 | best: 3437255710334640110138094235433661026512954535696782351973772023026140170659399399573719539301482496.00 | trans: 601414]
[1,820,000 | 42.4s | 42878/s | or: 246477978820197637565023331742721488522271593347092676488563910633898388384196246478280201129164800.00 | pureté: 6451796403496359739166157816690461461538360544071075192738861771737982597390067836493610834431311872.00 | best: 6451796403496359739166157816690461461538360544071075192738861771737982597390067836493610834431311872.00 | trans: 603093]
[1,825,000 | 42.6s | 42878/s | or: 448529006370607591544212899844583581353855769518145866487415349502068997453312552431342402949611520.00 | pureté: 11014939766922203472510131269812911896954225438783019830924061039320183021823473256730847495988445184.00 | best: 11014939766922203472510131269812911896954225438783019830924061039320183021823473256730847495988445184.00 | trans: 604766]
[1,830,000 | 42.7s | 42878/s | or: 832692194733592100072003138274906077636078100817721040263922749881195846976000892800977863444529152.00 | pureté: 20449188879878477888308552691717309885429785141851517357116310501676887986404142294826201593851936768.00 | best: 20449188879878477888308552691717309885429785141851517357116310501676887986404142294826201593851936768.00 | trans: 606452]
[1,835,000 | 42.8s | 42876/s | or: 1470532338530862493767635447980198009344365146363316730299114749520101328190623338986076465786781696.00 | pureté: 36113216546010564764844822841751567008398187219633941897422650234958115444831566450275553500156919808.00 | best: 37655412118060788965814835748373134278489610890362263568475754303768603751986527703840051839914475520.00 | trans: 608017]
[1,840,000 | 42.9s | 42869/s | or: 2815950012149308750993439307444887289741011260942492769949517465785030518649836688168891218153963520.00 | pureté: 73710179902595289690961200331233060140257308137160722280330532958748471266999144906982650276128751616.00 | best: 73710179902595289690961200331233060140257308137160722280330532958748471266999144906982650276128751616.00 | trans: 609718]
[1,845,000 | 43.0s | 42863/s | or: 5253990560385628641892683671386087640504183814262377449382231237682662479329731809910064888760238080.00 | pureté: 129027083505591636751721187127728476323872286178886137133899750397653982674311592332845520607181275136.00 | best: 134941131097629775036195291135087159432317824801748582252711324862209731860078836573231051124967997440.00 | trans: 611417]
[1,850,000 | 43.2s | 42860/s | or: 9763765164708486674300070430063237544884978412149101280227536903070067223507539103045189881611419648.00 | pureté: 239777770579175814528620802152278446060309266139560410465113054058494391754835206987797712132617797632.00 | best: 239777770579175814528620802152278446060309266139560410465113054058494391754835206987797712132617797632.00 | trans: 613092]
[1,855,000 | 43.3s | 42858/s | or: 17767639562316766705680082478983343592733088034238201921481814450705172484499089644497888414697259008.00 | pureté: 465084927976396707451479190800652431831809798134626747920689177650770622514205162895318772351026331648.00 | best: 465084927983280904351481662394688310601782165613717312188101463429440245114348723232714765601842659328.00 | trans: 614694]
[1,860,000 | 43.4s | 42857/s | or: 33084602992796273319017125212733809062538016267690369968961151680192155542299996677146409032180826112.00 | pureté: 812489056466301122503544478918218521182365078793875708510557607766473250020316943918986101630460493824.00 | best: 839599276798351704426132026560527412026221901250354625358850243731700957968158551498209917052039200768.00 | trans: 616381]
[1,865,000 | 43.5s | 42849/s | or: 62536458328638407208736854222082114063619068817567516725171974870678327231581330538185809810398642176.00 | pureté: 1535765384050605089556297318509370125425860317344915074657587280117895149996296047640284285550135869440.00 | best: 1535765384050605089556297318509370125425860317344915074657587280117895149996296047640284285550135869440.00 | trans: 618043]
[1,870,000 | 43.6s | 42850/s | or: 115289219549949313117039337778386665314779156882426897981666621581165726385988724323928242301062610944.00 | pureté: 2831263510455940436149827461900671755195171150689118574376653009926908160507521102541172558473382068224.00 | best: 2831263510455940436149827461900671755195171150689118574376653009926908160507521102541172558473382068224.00 | trans: 619729]
[1,875,000 | 43.8s | 42847/s | or: 216616527072348276195907517281837738217872430942661445010174871968564878592259949676424174431121702912.00 | pureté: 5670144395879857711040113950593456056091936181303319774614189172910516187106680549648916632441710444544.00 | best: 5670144395879857711040113950593456056091936181303319774614189172910516187106680549648916632441710444544.00 | trans: 621408]
[1,880,000 | 43.9s | 42847/s | or: 428284571387481612767229625640809363971467890425243490409957691541651523427570698733634373243140833280.00 | pureté: 11210757531386068026963703468304331491158792597424060551605629650919034281817565215524977377182155276288.00 | best: 11210757531386068026963703468304331491158792597424060551605629650919034281817565215524977377182155276288.00 | trans: 623055]
[1,885,000 | 44.0s | 42845/s | or: 791144843618205770936963217795162405793648183250492636746651868183104461967338841724410390232904499200.00 | pureté: 19428872326186044374241058839953168660533188469579801277628679709658686794099545910542343711588010164224.00 | best: 19428872326186044374241058839953168660533188469579801277628679709658686794099545910542343711588010164224.00 | trans: 624707]
[1,890,000 | 44.1s | 42844/s | or: 1477591643974124984076916267652445869429287977434431958831440938734263961583204519973826707904664698880.00 | pureté: 36286578409233279111967267439894227636583314000983451491757866474102151944758564892372517036054712156160.00 | best: 38638733177167044685749288431187883009915744163275072254059247743011916345482573934880128832319770329088.00 | trans: 626366]
[1,895,000 | 44.2s | 42845/s | or: 2754131649727507276571002767998860617136453093211202223733198131812654406929972160444804431482466598912.00 | pureté: 67635746631860540297176271765832924689806044786276931810126409416784921908121172079346604623476631273472.00 | best: 69892540097750735305482444164498110864072952287209050112165609178280521521212708266364361864382227939328.00 | trans: 628119]
[1,900,000 | 44.3s | 42847/s | or: 5077385207294306397793916232177094713163034331453696396279924840404284754505245347419370263731939311616.00 | pureté: 124690023248123072209199554667193124095510827188479317654012580462886214163535614293573966418282654203904.00 | best: 132507484976578057240866492322064334293127163763231064726981863475511106095732762704003741011216395403264.00 | trans: 629805]
[1,905,000 | 44.5s | 42841/s | or: 9713067290402713609011742589021500556438563489629228479079345662078558133373154923002056319317277933568.00 | pureté: 254248809211593777610980489132835701815942969512955038225111861068175968697592041765272218793349306384384.00 | best: 254248809211593777610980489132835701815942969512955038225111861068175968697592041765272218793349306384384.00 | trans: 631572]
[1,910,000 | 44.6s | 42837/s | or: 18581153947503233526267352476740234265989875014434952177472337047625455629998650510168417407840469123072.00 | pureté: 456314505025664319428700397214070872778718379571033993406184405668694447305364882968294084915562792615936.00 | best: 477230002984634688286078446446611250685931296425863876033069018106010406848252324642109506137248243908608.00 | trans: 633237]
[1,915,000 | 44.7s | 42840/s | or: 34668657831175393309804788789901484754713425727717932298354827606266984703323362395255821682123214946304.00 | pureté: 851390149547877964559270514127164692157047601929609691134149458183394988976003180868507791027924151304192.00 | best: 866706382333089984515473643856618271917756503827776310698659091920607204645640777705258668451849209643008.00 | trans: 634867]
[1,920,000 | 44.8s | 42842/s | or: 64943798370665357066827610785729071624807767726459686170699461312417714104751669584615577135013527814144.00 | pureté: 1594884649893512058157940901408931985076481551143049154625127963021367430388511884732538341108371117047808.00 | best: 1667987315409302537281334521373187138118432922225011664642320050240059290842835556255851395832384709459968.00 | trans: 636462]
[1,925,000 | 44.9s | 42843/s | or: 119130431703043613333453114657902869417824214927477062815769130282662754644099073124095033591245966409728.00 | pureté: 2925595693876299007949398712225158898791433064876806046888173127501470003291532683780993385496945635622912.00 | best: 3105910491592935677608664283551711356622897018898282718940970224897449960099895323081309818916412984393728.00 | trans: 638082]
[1,930,000 | 45.0s | 42848/s | or: 213989329747850115684219927444492354525366755914784708221665966250238243559645523727613962650024245460992.00 | pureté: 5255132989078148946814130723902924076190559713054498909776589274733843469005754175806947029609329490657280.00 | best: 5595779218591105586408695093333989212372775600874639971839242660051633173144247202244396142812979741589504.00 | trans: 639689]
[1,935,000 | 45.2s | 42852/s | or: 400459589633110929010268202470856893830150286682873039215760982554928140987610676687642040062059405639680.00 | pureté: 9834454842927988876259667726272839611832948270584751745377452047099046469196534653998320371159744708083712.00 | best: 10451027623614243321259037097418386319223643966055370628066235245989063606718310836969013210902868520861696.00 | trans: 641341]
[1,940,000 | 45.3s | 42852/s | or: 743451526792057444466360711900325302738304677425522201039999788897192000752036158292877038824870689898496.00 | pureté: 18257623634078714907438789734083660610968764203646459510897896191072933486137991539742383181213762574090240.00 | best: 18257623634078714907438789734083660610968764203646459510897896191072933486137991539742383181213762574090240.00 | trans: 642981]
[1,945,000 | 45.4s | 42850/s | or: 1326122116838464132434197911193380140870865823195762867801882450228606369162321478672098585773862780141568.00 | pureté: 32566801774442092102710064442939421764449336134148561008848918102296682440129300778064104706092240897835008.00 | best: 32566801774442092102710064442939421764449336134148561008848918102296682440129300778064104706092240897835008.00 | trans: 644575]
[1,950,000 | 45.5s | 42854/s | or: 2430157775694173405183615832579606346913704495057940857863952446746176258499387515805256839810654362664960.00 | pureté: 59679621927044233180759427425521514409703651546363190115462070742739280881230014965836389810107950538162176.00 | best: 61670944378836609154665565793451872809864789353428420678155270158718204314240961115589324066981547014619136.00 | trans: 646203]
[1,955,000 | 45.6s | 42857/s | or: 4616493329706223540715768989989717530131425790042820439344188858374079248804385617416145734047231926861824.00 | pureté: 120841120186129890646673935128375412087376979153705029541618489929735920678086120466553208087257589684895744.00 | best: 120841120186129890646673935128375412087376979153705029541618489929735920678086120466553208087257589684895744.00 | trans: 647896]
[1,960,000 | 45.7s | 42858/s | or: 8570500253329984113730787053532375466239273599960399041632555957279396440993701203119820162834687680577536.00 | pureté: 210473665519902013323620259541224680095044159529166647220694129803043299470243131908693275424962854822871040.00 | best: 210473665519902013323620259541224680095044159529166647220694129803043299470243131908693275424962854822871040.00 | trans: 649495]
[1,965,000 | 45.8s | 42859/s | or: 16199944490059114481869384559496982708463335087545597166533159239782802707257305929677116012432747067867136.00 | pureté: 397836952016527983457734207510486613293048827551287285863227867491786247435285975801572627206280664970166272.00 | best: 412346095976664061775480872557793815270212413399105303886347301301596856291307248835816857207328316506243072.00 | trans: 651166]
